Learning...
Will stop when curEpoch >= 2000 or bestVal >= 0.999000
Will save the best NeuraNet in ./bestnn.txt at each improvement
Will not save GenAlg
Improvement at epoch 1: 0.666667 (in 0:0:0:0s)  
epoch 2 (in 0:0:0:0s)     
epoch 3 (in 0:0:0:0s)     
epoch 4 (in 0:0:0:0s)     
epoch 5 (in 0:0:0:0s)     
epoch 1377 (in 0:0:0:7s)     
epoch 1378 (in 0:0:0:7s)     
epoch 1379 (in 0:0:0:7s)     
epoch 1380 (in 0:0:0:7s)     
epoch 1381 (in 0:0:0:7s)     
epoch 1382 (in 0:0:0:7s)     
epoch 1383 (in 0:0:0:7s)     
epoch 1384 (in 0:0:0:7s)     
epoch 1385 (in 0:0:0:7s)     
epoch 1386 (in 0:0:0:7s)     
epoch 1387 (in 0:0:0:7s)     
epoch 1388 (in 0:0:0:7s)     
epoch 1389 (in 0:0:0:7s)     
epoch 1390 (in 0:0:0:7s)     
epoch 1391 (in 0:0:0:7s)     
epoch 1392 (in 0:0:0:7s)     
epoch 1393 (in 0:0:0:7s)     
epoch 1394 (in 0:0:0:7s)     
epoch 1395 (in 0:0:0:7s)     
epoch 1396 (in 0:0:0:7s)     
epoch 1397 (in 0:0:0:7s)     
epoch 1398 (in 0:0:0:7s)     
epoch 1399 (in 0:0:0:7s)     
epoch 1400 (in 0:0:0:7s)     
epoch 1401 (in 0:0:0:7s)     
epoch 1402 (in 0:0:0:7s)     
epoch 1403 (in 0:0:0:7s)     
epoch 1404 (in 0:0:0:7s)     
epoch 1405 (in 0:0:0:7s)     
epoch 1406 (in 0:0:0:7s)     
epoch 1407 (in 0:0:0:7s)     
epoch 1408 (in 0:0:0:7s)     
epoch 1409 (in 0:0:0:7s)     
epoch 1410 (in 0:0:0:7s)     
epoch 1411 (in 0:0:0:7s)     
epoch 1412 (in 0:0:0:7s)     
epoch 1413 (in 0:0:0:7s)     
epoch 1414 (in 0:0:0:7s)     
epoch 1415 (in 0:0:0:7s)     
epoch 1416 (in 0:0:0:7s)     
epoch 1417 (in 0:0:0:7s)     
epoch 1418 (in 0:0:0:7s)     
epoch 1419 (in 0:0:0:7s)     
epoch 1420 (in 0:0:0:7s)     
epoch 1421 (in 0:0:0:7s)     
epoch 1422 (in 0:0:0:7s)     
epoch 1423 (in 0:0:0:7s)     
epoch 1424 (in 0:0:0:7s)     
epoch 1425 (in 0:0:0:7s)     
epoch 1426 (in 0:0:0:7s)     
epoch 1427 (in 0:0:0:7s)     
epoch 1428 (in 0:0:0:7s)     
epoch 1429 (in 0:0:0:7s)     
epoch 1430 (in 0:0:0:7s)     
epoch 1431 (in 0:0:0:7s)     
epoch 1432 (in 0:0:0:7s)     
epoch 1433 (in 0:0:0:7s)     
epoch 1434 (in 0:0:0:7s)     
epoch 1435 (in 0:0:0:7s)     
epoch 1436 (in 0:0:0:7s)     
epoch 1437 (in 0:0:0:7s)     
epoch 1438 (in 0:0:0:7s)     
epoch 1439 (in 0:0:0:7s)     
epoch 1440 (in 0:0:0:7s)     
epoch 1441 (in 0:0:0:7s)     
epoch 1442 (in 0:0:0:7s)     
epoch 1443 (in 0:0:0:7s)     
epoch 1444 (in 0:0:0:7s)     
epoch 1445 (in 0:0:0:7s)     
epoch 1446 (in 0:0:0:7s)     
epoch 1447 (in 0:0:0:7s)     
epoch 1448 (in 0:0:0:7s)     
epoch 1449 (in 0:0:0:7s)     
epoch 1450 (in 0:0:0:7s)     
epoch 1451 (in 0:0:0:7s)     
epoch 1452 (in 0:0:0:7s)     
epoch 1453 (in 0:0:0:7s)     
epoch 1454 (in 0:0:0:7s)     
epoch 1455 (in 0:0:0:7s)     
epoch 1456 (in 0:0:0:7s)     
epoch 1457 (in 0:0:0:7s)     
epoch 1458 (in 0:0:0:7s)     
epoch 1459 (in 0:0:0:7s)     
epoch 1460 (in 0:0:0:7s)     
epoch 1461 (in 0:0:0:7s)     
epoch 1462 (in 0:0:0:7s)     
epoch 1463 (in 0:0:0:7s)     
epoch 1464 (in 0:0:0:7s)     
epoch 1465 (in 0:0:0:7s)     
epoch 1466 (in 0:0:0:7s)     
epoch 1467 (in 0:0:0:7s)     
epoch 1468 (in 0:0:0:7s)     
epoch 1469 (in 0:0:0:7s)     
epoch 1470 (in 0:0:0:7s)     
epoch 1471 (in 0:0:0:7s)     
epoch 1472 (in 0:0:0:7s)     
epoch 1473 (in 0:0:0:7s)     
epoch 1474 (in 0:0:0:7s)     
epoch 1475 (in 0:0:0:7s)     
epoch 1476 (in 0:0:0:7s)     
epoch 1477 (in 0:0:0:7s)     
epoch 1478 (in 0:0:0:7s)     
epoch 1479 (in 0:0:0:7s)     
epoch 1480 (in 0:0:0:7s)     
epoch 1481 (in 0:0:0:7s)     
epoch 1482 (in 0:0:0:7s)     
epoch 1483 (in 0:0:0:7s)     
epoch 1484 (in 0:0:0:7s)     
epoch 1485 (in 0:0:0:7s)     
epoch 1486 (in 0:0:0:7s)     
epoch 1487 (in 0:0:0:7s)     
epoch 1488 (in 0:0:0:7s)     
epoch 1489 (in 0:0:0:7s)     
epoch 1490 (in 0:0:0:7s)     
epoch 1491 (in 0:0:0:7s)     
epoch 1492 (in 0:0:0:8s)     
epoch 1493 (in 0:0:0:8s)     
epoch 1494 (in 0:0:0:8s)     
epoch 1495 (in 0:0:0:8s)     
epoch 1496 (in 0:0:0:8s)     
epoch 1497 (in 0:0:0:8s)     
epoch 1498 (in 0:0:0:8s)     
epoch 1499 (in 0:0:0:8s)     
epoch 1500 (in 0:0:0:8s)     
epoch 1501 (in 0:0:0:8s)     
epoch 1502 (in 0:0:0:8s)     
epoch 1503 (in 0:0:0:8s)     
epoch 1504 (in 0:0:0:8s)     
epoch 1505 (in 0:0:0:8s)     
epoch 1506 (in 0:0:0:8s)     
epoch 1507 (in 0:0:0:8s)     
epoch 1508 (in 0:0:0:8s)     
epoch 1509 (in 0:0:0:8s)     
epoch 1510 (in 0:0:0:8s)     
epoch 1511 (in 0:0:0:8s)     
epoch 1512 (in 0:0:0:8s)     
epoch 1513 (in 0:0:0:8s)     
epoch 1514 (in 0:0:0:8s)     
epoch 1515 (in 0:0:0:8s)     
epoch 1516 (in 0:0:0:8s)     
epoch 1517 (in 0:0:0:8s)     
epoch 1518 (in 0:0:0:8s)     
epoch 1519 (in 0:0:0:8s)     
epoch 1520 (in 0:0:0:8s)     
epoch 1521 (in 0:0:0:8s)     
epoch 1522 (in 0:0:0:8s)     
epoch 1523 (in 0:0:0:8s)     
epoch 1524 (in 0:0:0:8s)     
epoch 1525 (in 0:0:0:8s)     
epoch 1526 (in 0:0:0:8s)     
epoch 1527 (in 0:0:0:8s)     
epoch 1528 (in 0:0:0:8s)     
epoch 1529 (in 0:0:0:8s)     
epoch 1530 (in 0:0:0:8s)     
epoch 1531 (in 0:0:0:8s)     
epoch 1532 (in 0:0:0:8s)     
epoch 1533 (in 0:0:0:8s)     
epoch 1534 (in 0:0:0:8s)     
epoch 1535 (in 0:0:0:8s)     
epoch 1536 (in 0:0:0:8s)     
epoch 1537 (in 0:0:0:8s)     
epoch 1538 (in 0:0:0:8s)     
epoch 1539 (in 0:0:0:8s)     
epoch 1540 (in 0:0:0:8s)     
epoch 1541 (in 0:0:0:8s)     
epoch 1542 (in 0:0:0:8s)     
epoch 1543 (in 0:0:0:8s)     
epoch 1544 (in 0:0:0:8s)     
epoch 1545 (in 0:0:0:8s)     
epoch 1546 (in 0:0:0:8s)     
epoch 1547 (in 0:0:0:8s)     
epoch 1548 (in 0:0:0:8s)     
epoch 1549 (in 0:0:0:8s)     
epoch 1550 (in 0:0:0:8s)     
epoch 1551 (in 0:0:0:8s)     
epoch 1552 (in 0:0:0:8s)     
epoch 1553 (in 0:0:0:8s)     
epoch 1554 (in 0:0:0:8s)     
epoch 1555 (in 0:0:0:8s)     
epoch 1556 (in 0:0:0:8s)     
epoch 1557 (in 0:0:0:8s)     
epoch 1558 (in 0:0:0:8s)     
epoch 1559 (in 0:0:0:8s)     
epoch 1560 (in 0:0:0:8s)     
epoch 1561 (in 0:0:0:8s)     
epoch 1562 (in 0:0:0:8s)     
epoch 1563 (in 0:0:0:8s)     
epoch 1564 (in 0:0:0:8s)     
epoch 1565 (in 0:0:0:8s)     
epoch 1566 (in 0:0:0:8s)     
epoch 1567 (in 0:0:0:8s)     
epoch 1568 (in 0:0:0:8s)     
epoch 1569 (in 0:0:0:8s)     
epoch 1570 (in 0:0:0:8s)     
epoch 1571 (in 0:0:0:8s)     
epoch 1572 (in 0:0:0:8s)     
epoch 1573 (in 0:0:0:8s)     
epoch 1574 (in 0:0:0:8s)     
epoch 1575 (in 0:0:0:8s)     
epoch 1576 (in 0:0:0:8s)     
epoch 1577 (in 0:0:0:8s)     
epoch 1578 (in 0:0:0:8s)     
epoch 1579 (in 0:0:0:8s)     
epoch 1580 (in 0:0:0:8s)     
epoch 1581 (in 0:0:0:8s)     
epoch 1582 (in 0:0:0:8s)     
epoch 1583 (in 0:0:0:8s)     
epoch 1584 (in 0:0:0:8s)     
epoch 1585 (in 0:0:0:8s)     
epoch 1586 (in 0:0:0:8s)     
epoch 1587 (in 0:0:0:8s)     
epoch 1588 (in 0:0:0:8s)     
epoch 1589 (in 0:0:0:8s)     
epoch 1590 (in 0:0:0:8s)     
epoch 1591 (in 0:0:0:8s)     
epoch 1592 (in 0:0:0:8s)     
epoch 1593 (in 0:0:0:8s)     
epoch 1594 (in 0:0:0:8s)     
epoch 1595 (in 0:0:0:8s)     
epoch 1596 (in 0:0:0:8s)     
epoch 1597 (in 0:0:0:8s)     
epoch 1598 (in 0:0:0:8s)     
epoch 1599 (in 0:0:0:8s)     
epoch 1600 (in 0:0:0:8s)     
epoch 1601 (in 0:0:0:8s)     
epoch 1602 (in 0:0:0:8s)     
epoch 1603 (in 0:0:0:8s)     
epoch 1604 (in 0:0:0:8s)     
epoch 1605 (in 0:0:0:8s)     
epoch 1606 (in 0:0:0:8s)     
epoch 1607 (in 0:0:0:8s)     
epoch 1608 (in 0:0:0:8s)     
epoch 1609 (in 0:0:0:8s)     
epoch 1610 (in 0:0:0:8s)     
epoch 1611 (in 0:0:0:8s)     
epoch 1612 (in 0:0:0:8s)     
epoch 1613 (in 0:0:0:8s)     
epoch 1614 (in 0:0:0:8s)     
epoch 1615 (in 0:0:0:8s)     
epoch 1616 (in 0:0:0:8s)     
epoch 1617 (in 0:0:0:8s)     
epoch 1618 (in 0:0:0:8s)     
epoch 1619 (in 0:0:0:8s)     
epoch 1620 (in 0:0:0:8s)     
epoch 1621 (in 0:0:0:8s)     
epoch 1622 (in 0:0:0:8s)     
epoch 1623 (in 0:0:0:8s)     
epoch 1624 (in 0:0:0:8s)     
epoch 1625 (in 0:0:0:8s)     
epoch 1626 (in 0:0:0:8s)     
epoch 1627 (in 0:0:0:8s)     
epoch 1628 (in 0:0:0:8s)     
epoch 1629 (in 0:0:0:8s)     
epoch 1630 (in 0:0:0:8s)     
epoch 1631 (in 0:0:0:8s)     
epoch 1632 (in 0:0:0:8s)     
epoch 1633 (in 0:0:0:8s)     
epoch 1634 (in 0:0:0:8s)     
epoch 1635 (in 0:0:0:8s)     
epoch 1636 (in 0:0:0:8s)     
epoch 1637 (in 0:0:0:8s)     
epoch 1638 (in 0:0:0:8s)     
epoch 1639 (in 0:0:0:8s)     
epoch 1640 (in 0:0:0:8s)     
epoch 1641 (in 0:0:0:8s)     
epoch 1642 (in 0:0:0:8s)     
epoch 1643 (in 0:0:0:8s)     
epoch 1644 (in 0:0:0:8s)     
epoch 1645 (in 0:0:0:8s)     
epoch 1646 (in 0:0:0:8s)     
epoch 1647 (in 0:0:0:8s)     
epoch 1648 (in 0:0:0:8s)     
epoch 1649 (in 0:0:0:8s)     
epoch 1650 (in 0:0:0:8s)     
epoch 1651 (in 0:0:0:8s)     
epoch 1652 (in 0:0:0:8s)     
epoch 1653 (in 0:0:0:8s)     
epoch 1654 (in 0:0:0:8s)     
epoch 1655 (in 0:0:0:8s)     
epoch 1656 (in 0:0:0:8s)     
epoch 1657 (in 0:0:0:8s)     
epoch 1658 (in 0:0:0:8s)     
epoch 1659 (in 0:0:0:8s)     
epoch 1660 (in 0:0:0:8s)     
epoch 1661 (in 0:0:0:8s)     
epoch 1662 (in 0:0:0:8s)     
epoch 1663 (in 0:0:0:8s)     
epoch 1664 (in 0:0:0:8s)     
epoch 1665 (in 0:0:0:8s)     
epoch 1666 (in 0:0:0:8s)     
epoch 1667 (in 0:0:0:8s)     
epoch 1668 (in 0:0:0:8s)     
epoch 1669 (in 0:0:0:8s)     
epoch 1670 (in 0:0:0:8s)     
epoch 1671 (in 0:0:0:8s)     
epoch 1672 (in 0:0:0:8s)     
epoch 1673 (in 0:0:0:8s)     
epoch 1674 (in 0:0:0:8s)     
epoch 1675 (in 0:0:0:8s)     
epoch 1676 (in 0:0:0:8s)     
epoch 1677 (in 0:0:0:9s)     
epoch 1678 (in 0:0:0:9s)     
epoch 1679 (in 0:0:0:9s)     
epoch 1680 (in 0:0:0:9s)     
epoch 1681 (in 0:0:0:9s)     
epoch 1682 (in 0:0:0:9s)     
epoch 1683 (in 0:0:0:9s)     
epoch 1684 (in 0:0:0:9s)     
epoch 1685 (in 0:0:0:9s)     
epoch 1686 (in 0:0:0:9s)     
epoch 1687 (in 0:0:0:9s)     
epoch 1688 (in 0:0:0:9s)     
epoch 1689 (in 0:0:0:9s)     
epoch 1690 (in 0:0:0:9s)     
epoch 1691 (in 0:0:0:9s)     
epoch 1692 (in 0:0:0:9s)     
epoch 1693 (in 0:0:0:9s)     
epoch 1694 (in 0:0:0:9s)     
epoch 1695 (in 0:0:0:9s)     
epoch 1696 (in 0:0:0:9s)     
epoch 1697 (in 0:0:0:9s)     
epoch 1698 (in 0:0:0:9s)     
epoch 1699 (in 0:0:0:9s)     
epoch 1700 (in 0:0:0:9s)     
epoch 1701 (in 0:0:0:9s)     
epoch 1702 (in 0:0:0:9s)     
epoch 1703 (in 0:0:0:9s)     
epoch 1704 (in 0:0:0:9s)     
epoch 1705 (in 0:0:0:9s)     
epoch 1706 (in 0:0:0:9s)     
epoch 1707 (in 0:0:0:9s)     
epoch 1708 (in 0:0:0:9s)     
epoch 1709 (in 0:0:0:9s)     
epoch 1710 (in 0:0:0:9s)     
epoch 1711 (in 0:0:0:9s)     
epoch 1712 (in 0:0:0:9s)     
epoch 1713 (in 0:0:0:9s)     
epoch 1714 (in 0:0:0:9s)     
epoch 1715 (in 0:0:0:9s)     
epoch 1716 (in 0:0:0:9s)     
epoch 1717 (in 0:0:0:9s)     
epoch 1718 (in 0:0:0:9s)     
epoch 1719 (in 0:0:0:9s)     
epoch 1720 (in 0:0:0:9s)     
epoch 1721 (in 0:0:0:9s)     
epoch 1722 (in 0:0:0:9s)     
epoch 1723 (in 0:0:0:9s)     
epoch 1724 (in 0:0:0:9s)     
epoch 1725 (in 0:0:0:9s)     
epoch 1726 (in 0:0:0:9s)     
epoch 1727 (in 0:0:0:9s)     
epoch 1728 (in 0:0:0:9s)     
epoch 1729 (in 0:0:0:9s)     
epoch 1730 (in 0:0:0:9s)     
epoch 1731 (in 0:0:0:9s)     
epoch 1732 (in 0:0:0:9s)     
epoch 1733 (in 0:0:0:9s)     
epoch 1734 (in 0:0:0:9s)     
epoch 1735 (in 0:0:0:9s)     
epoch 1736 (in 0:0:0:9s)     
epoch 1737 (in 0:0:0:9s)     
epoch 1738 (in 0:0:0:9s)     
epoch 1739 (in 0:0:0:9s)     
epoch 1740 (in 0:0:0:9s)     
epoch 1741 (in 0:0:0:9s)     
epoch 1742 (in 0:0:0:9s)     
epoch 1743 (in 0:0:0:9s)     
epoch 1744 (in 0:0:0:9s)     
epoch 1745 (in 0:0:0:9s)     
epoch 1746 (in 0:0:0:9s)     
epoch 1747 (in 0:0:0:9s)     
epoch 1748 (in 0:0:0:9s)     
epoch 1749 (in 0:0:0:9s)     
epoch 1750 (in 0:0:0:9s)     
epoch 1751 (in 0:0:0:9s)     
epoch 1752 (in 0:0:0:9s)     
epoch 1753 (in 0:0:0:9s)     
epoch 1754 (in 0:0:0:9s)     
epoch 1755 (in 0:0:0:9s)     
epoch 1756 (in 0:0:0:9s)     
epoch 1757 (in 0:0:0:9s)     
epoch 1758 (in 0:0:0:9s)     
epoch 1759 (in 0:0:0:9s)     
epoch 1760 (in 0:0:0:9s)     
epoch 1761 (in 0:0:0:9s)     
epoch 1762 (in 0:0:0:9s)     
epoch 1763 (in 0:0:0:9s)     
epoch 1764 (in 0:0:0:9s)     
epoch 1765 (in 0:0:0:9s)     
epoch 1766 (in 0:0:0:9s)     
epoch 1767 (in 0:0:0:9s)     
epoch 1768 (in 0:0:0:9s)     
epoch 1769 (in 0:0:0:9s)     
epoch 1770 (in 0:0:0:9s)     
epoch 1771 (in 0:0:0:9s)     
epoch 1772 (in 0:0:0:9s)     
epoch 1773 (in 0:0:0:9s)     
epoch 1774 (in 0:0:0:9s)     
epoch 1775 (in 0:0:0:9s)     
epoch 1776 (in 0:0:0:9s)     
epoch 1777 (in 0:0:0:9s)     
epoch 1778 (in 0:0:0:9s)     
epoch 1779 (in 0:0:0:9s)     
epoch 1780 (in 0:0:0:9s)     
epoch 1781 (in 0:0:0:9s)     
epoch 1782 (in 0:0:0:9s)     
epoch 1783 (in 0:0:0:9s)     
epoch 1784 (in 0:0:0:9s)     
epoch 1785 (in 0:0:0:9s)     
epoch 1786 (in 0:0:0:9s)     
epoch 1787 (in 0:0:0:9s)     
epoch 1788 (in 0:0:0:9s)     
epoch 1789 (in 0:0:0:9s)     
epoch 1790 (in 0:0:0:9s)     
epoch 1791 (in 0:0:0:9s)     
epoch 1792 (in 0:0:0:9s)     
epoch 1793 (in 0:0:0:9s)     
epoch 1794 (in 0:0:0:9s)     
epoch 1795 (in 0:0:0:9s)     
epoch 1796 (in 0:0:0:9s)     
epoch 1797 (in 0:0:0:9s)     
epoch 1798 (in 0:0:0:9s)     
epoch 1799 (in 0:0:0:9s)     
epoch 1800 (in 0:0:0:9s)     
epoch 1801 (in 0:0:0:9s)     
epoch 1802 (in 0:0:0:9s)     
epoch 1803 (in 0:0:0:9s)     
epoch 1804 (in 0:0:0:9s)     
epoch 1805 (in 0:0:0:9s)     
epoch 1806 (in 0:0:0:9s)     
epoch 1807 (in 0:0:0:9s)     
epoch 1808 (in 0:0:0:9s)     
epoch 1809 (in 0:0:0:9s)     
epoch 1810 (in 0:0:0:9s)     
epoch 1811 (in 0:0:0:9s)     
epoch 1812 (in 0:0:0:9s)     
epoch 1813 (in 0:0:0:9s)     
epoch 1814 (in 0:0:0:9s)     
epoch 1815 (in 0:0:0:9s)     
epoch 1816 (in 0:0:0:9s)     
epoch 1817 (in 0:0:0:9s)     
epoch 1818 (in 0:0:0:9s)     
epoch 1819 (in 0:0:0:9s)     
epoch 1820 (in 0:0:0:9s)     
epoch 1821 (in 0:0:0:9s)     
epoch 1822 (in 0:0:0:9s)     
epoch 1823 (in 0:0:0:9s)     
epoch 1824 (in 0:0:0:9s)     
epoch 1825 (in 0:0:0:9s)     
epoch 1826 (in 0:0:0:9s)     
epoch 1827 (in 0:0:0:9s)     
epoch 1828 (in 0:0:0:9s)     
epoch 1829 (in 0:0:0:9s)     
epoch 1830 (in 0:0:0:9s)     
epoch 1831 (in 0:0:0:9s)     
epoch 1832 (in 0:0:0:9s)     
epoch 1833 (in 0:0:0:9s)     
epoch 1834 (in 0:0:0:9s)     
epoch 1835 (in 0:0:0:9s)     
epoch 1836 (in 0:0:0:9s)     
epoch 1837 (in 0:0:0:9s)     
epoch 1838 (in 0:0:0:9s)     
epoch 1839 (in 0:0:0:9s)     
epoch 1840 (in 0:0:0:9s)     
epoch 1841 (in 0:0:0:9s)     
epoch 1842 (in 0:0:0:9s)     
epoch 1843 (in 0:0:0:9s)     
epoch 1844 (in 0:0:0:9s)     
epoch 1845 (in 0:0:0:9s)     
epoch 1846 (in 0:0:0:9s)     
epoch 1847 (in 0:0:0:9s)     
epoch 1848 (in 0:0:0:9s)     
epoch 1849 (in 0:0:0:9s)     
epoch 1850 (in 0:0:0:9s)     
epoch 1851 (in 0:0:0:9s)     
epoch 1852 (in 0:0:0:9s)     
epoch 1853 (in 0:0:0:9s)     
epoch 1854 (in 0:0:0:10s)     
epoch 1855 (in 0:0:0:10s)     
epoch 1856 (in 0:0:0:10s)     
epoch 1857 (in 0:0:0:10s)     
epoch 1858 (in 0:0:0:10s)     
epoch 1859 (in 0:0:0:10s)     
epoch 1860 (in 0:0:0:10s)     
epoch 1861 (in 0:0:0:10s)     
epoch 1862 (in 0:0:0:10s)     
epoch 1863 (in 0:0:0:10s)     
epoch 1864 (in 0:0:0:10s)     
epoch 1865 (in 0:0:0:10s)     
epoch 1866 (in 0:0:0:10s)     
epoch 1867 (in 0:0:0:10s)     
epoch 1868 (in 0:0:0:10s)     
epoch 1869 (in 0:0:0:10s)     
epoch 1870 (in 0:0:0:10s)     
epoch 1871 (in 0:0:0:10s)     
epoch 1872 (in 0:0:0:10s)     
epoch 1873 (in 0:0:0:10s)     
epoch 1874 (in 0:0:0:10s)     
epoch 1875 (in 0:0:0:10s)     
epoch 1876 (in 0:0:0:10s)     
epoch 1877 (in 0:0:0:10s)     
epoch 1878 (in 0:0:0:10s)     
epoch 1879 (in 0:0:0:10s)     
epoch 1880 (in 0:0:0:10s)     
epoch 1881 (in 0:0:0:10s)     
epoch 1882 (in 0:0:0:10s)     
epoch 1883 (in 0:0:0:10s)     
epoch 1884 (in 0:0:0:10s)     
epoch 1885 (in 0:0:0:10s)     
epoch 1886 (in 0:0:0:10s)     
epoch 1887 (in 0:0:0:10s)     
epoch 1888 (in 0:0:0:10s)     
epoch 1889 (in 0:0:0:10s)     
epoch 1890 (in 0:0:0:10s)     
epoch 1891 (in 0:0:0:10s)     
epoch 1892 (in 0:0:0:10s)     
epoch 1893 (in 0:0:0:10s)     
epoch 1894 (in 0:0:0:10s)     
epoch 1895 (in 0:0:0:10s)     
epoch 1896 (in 0:0:0:10s)     
epoch 1897 (in 0:0:0:10s)     
epoch 1898 (in 0:0:0:10s)     
epoch 1899 (in 0:0:0:10s)     
epoch 1900 (in 0:0:0:10s)     
epoch 1901 (in 0:0:0:10s)     
epoch 1902 (in 0:0:0:10s)     
epoch 1903 (in 0:0:0:10s)     
epoch 1904 (in 0:0:0:10s)     
epoch 1905 (in 0:0:0:10s)     
epoch 1906 (in 0:0:0:10s)     
epoch 1907 (in 0:0:0:10s)     
epoch 1908 (in 0:0:0:10s)     
epoch 1909 (in 0:0:0:10s)     
epoch 1910 (in 0:0:0:10s)     
epoch 1911 (in 0:0:0:10s)     
epoch 1912 (in 0:0:0:10s)     
epoch 1913 (in 0:0:0:10s)     
epoch 1914 (in 0:0:0:10s)     
epoch 1915 (in 0:0:0:10s)     
epoch 1916 (in 0:0:0:10s)     
epoch 1917 (in 0:0:0:10s)     
epoch 1918 (in 0:0:0:10s)     
epoch 1919 (in 0:0:0:10s)     
epoch 1920 (in 0:0:0:10s)     
epoch 1921 (in 0:0:0:10s)     
epoch 1922 (in 0:0:0:10s)     
epoch 1923 (in 0:0:0:10s)     
epoch 1924 (in 0:0:0:10s)     
epoch 1925 (in 0:0:0:10s)     
epoch 1926 (in 0:0:0:10s)     
epoch 1927 (in 0:0:0:10s)     
epoch 1928 (in 0:0:0:10s)     
epoch 1929 (in 0:0:0:10s)     
epoch 1930 (in 0:0:0:10s)     
epoch 1931 (in 0:0:0:10s)     
epoch 1932 (in 0:0:0:10s)     
epoch 1933 (in 0:0:0:10s)     
epoch 1934 (in 0:0:0:10s)     
epoch 1935 (in 0:0:0:10s)     
epoch 1936 (in 0:0:0:10s)     
epoch 1937 (in 0:0:0:10s)     
epoch 1938 (in 0:0:0:10s)     
epoch 1939 (in 0:0:0:10s)     
epoch 1940 (in 0:0:0:10s)     
epoch 1941 (in 0:0:0:10s)     
epoch 1942 (in 0:0:0:10s)     
epoch 1943 (in 0:0:0:10s)     
epoch 1944 (in 0:0:0:10s)     
epoch 1945 (in 0:0:0:10s)     
epoch 1946 (in 0:0:0:10s)     
epoch 1947 (in 0:0:0:10s)     
epoch 1948 (in 0:0:0:10s)     
epoch 1949 (in 0:0:0:10s)     
epoch 1950 (in 0:0:0:10s)     
epoch 1951 (in 0:0:0:10s)     
epoch 1952 (in 0:0:0:10s)     
epoch 1953 (in 0:0:0:10s)     
epoch 1954 (in 0:0:0:10s)     
epoch 1955 (in 0:0:0:10s)     
epoch 1956 (in 0:0:0:10s)     
epoch 1957 (in 0:0:0:10s)     
epoch 1958 (in 0:0:0:10s)     
epoch 1959 (in 0:0:0:10s)     
epoch 1960 (in 0:0:0:10s)     
epoch 1961 (in 0:0:0:10s)     
epoch 1962 (in 0:0:0:10s)     
epoch 1963 (in 0:0:0:10s)     
epoch 1964 (in 0:0:0:10s)     
epoch 1965 (in 0:0:0:10s)     
epoch 1966 (in 0:0:0:10s)     
epoch 1967 (in 0:0:0:10s)     
epoch 1968 (in 0:0:0:10s)     
epoch 1969 (in 0:0:0:10s)     
epoch 1970 (in 0:0:0:10s)     
epoch 1971 (in 0:0:0:10s)     
epoch 1972 (in 0:0:0:10s)     
epoch 1973 (in 0:0:0:10s)     
epoch 1974 (in 0:0:0:10s)     
epoch 1975 (in 0:0:0:10s)     
epoch 1976 (in 0:0:0:10s)     
epoch 1977 (in 0:0:0:10s)     
epoch 1978 (in 0:0:0:10s)     
epoch 1979 (in 0:0:0:10s)     
epoch 1980 (in 0:0:0:10s)     
epoch 1981 (in 0:0:0:10s)     
epoch 1982 (in 0:0:0:10s)     
epoch 1983 (in 0:0:0:10s)     
epoch 1984 (in 0:0:0:10s)     
epoch 1985 (in 0:0:0:10s)     
epoch 1986 (in 0:0:0:10s)     
epoch 1987 (in 0:0:0:10s)     
epoch 1988 (in 0:0:0:10s)     
epoch 1989 (in 0:0:0:10s)     
epoch 1990 (in 0:0:0:10s)     
epoch 1991 (in 0:0:0:10s)     
epoch 1992 (in 0:0:0:10s)     
epoch 1993 (in 0:0:0:10s)     
epoch 1994 (in 0:0:0:10s)     
epoch 1995 (in 0:0:0:10s)     
epoch 1996 (in 0:0:0:10s)     
epoch 1997 (in 0:0:0:10s)     
epoch 1998 (in 0:0:0:10s)     
epoch 1999 (in 0:0:0:10s)     
epoch 2000 (in 0:0:0:10s)     

Learning complete (in 0:0:0:10s)
